pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Mi	Na	VHQE01000252.1	3320001	3340000	0.0093178023744744	16172	28932	3105024	0
Mi	Na	VHQE01000252.1	3340001	3360000	0.0158138820062319	17758	53918	3409536	0
Mi	Na	VHQE01000252.1	3360001	3380000	0.0146716904361545	16057	45232	3082944	0
Mi	Na	VHQE01000252.1	3380001	3400000	0.011675636345389	16607	37228	3188520	24
Mi	Na	VHQE01000252.1	3400001	3420000	0.0104423853880253	17821	35730	3421632	0
Mi	Na	VHQE01000252.1	3420001	3440000	0.0189893283113622	18054	65824	3466368	0
Mi	Na	VHQE01000252.1	3440001	3460000	0.010072632588735	18243	35280	3502560	96
Mi	Na	VHQE01000252.1	3460001	3480000	0.0152852949270709	10901	31992	2092992	0
Mi	Na	VHQE01000252.1	3480001	3500000	0.0141410586414002	18114	49180	3477816	72
Mi	Na	VHQE01000252.1	3500001	3520000	0.0105821159805223	18825	38248	3614400	0
Mi	Na	VHQE01000252.1	3520001	3540000	0.0125004897351512	17016	40840	3267072	0
Mi	Na	VHQE01000252.1	3540001	3560000	0.0163410299829707	17421	54658	3344832	0
Mi	Na	VHQE01000252.1	3560001	3580000	0.0171225901068347	16365	53800	3142048	32
Mi	Na	VHQE01000252.1	3580001	3600000	0.0215171407731582	8626	35636	1656168	24
Mi	Na	VHQE01000252.1	3600001	3620000	0.0176933670282242	17609	59820	3380928	0
Mi	Na	VHQE01000252.1	3620001	3640000	0.0163491637599499	18635	58496	3577920	0
Mi	Na	VHQE01000252.1	3640001	3660000	0.014660883581741	18560	52244	3563496	24
Mi	Na	VHQE01000252.1	3660001	3680000	0.0083808257762217	12663	20376	2431264	32
Mi	Na	VHQE01000252.1	3680001	3700000	0.0098646783429392	17871	33848	3431232	0
Mi	Na	VHQE01000252.1	3700001	3720000	0.0091853834769739	19145	33764	3675840	0
Mi	Na	VHQE01000252.1	3720001	3740000	0.0103673600730775	16056	31960	3082752	0
Mi	Na	VHQE01000252.1	3740001	3760000	0.012264635567937	16871	39728	3239232	0
Mi	Na	VHQE01000252.1	3760001	3780000	0.0144073899448522	17763	49136	3410472	24
Mi	Na	VHQE01000252.1	3780001	3800000	0.012386463278396	16299	38762	3129384	24
Mi	Na	VHQE01000252.1	3800001	3820000	0.0141224772457459	2527	6852	485184	0
Mi	Na	VHQE01000252.1	3820001	3840000	0.0165098539712691	8423	26700	1617216	0
Mi	Na	VHQE01000252.1	3840001	3860000	0.0132249913570455	16391	41620	3147072	0
Mi	Na	VHQE01000252.1	3860001	3880000	0.0100665811266767	16659	32198	3198504	24
Mi	Na	VHQE01000252.1	3880001	3900000	0.0168011771775819	14838	47864	2848848	48
Mi	Na	VHQE01000252.1	3900001	3920000	0.0152312288906209	17962	52528	3448704	0
Mi	Na	VHQE01000252.1	3920001	3940000	0.0116294001719185	15899	35500	3052608	0
Mi	Na	VHQE01000252.1	3940001	3960000	0.0112318232662192	14900	32132	2860800	0
Mi	Na	VHQE01000252.1	3960001	3980000	0.0121971417755063	8805	20620	1690560	0
Mi	Na	VHQE01000252.1	3980001	4000000	0.0111594748948996	12607	27012	2420544	0
Mi	Na	VHQE01000252.1	4000001	4020000	0.0143550277874261	11516	31740	2211072	0
Mi	Na	VHQE01000252.1	4020001	4040000	0.0144446032199676	13996	38816	2687232	0
Mi	Na	VHQE01000252.1	4040001	4060000	0.011269974389496	9241	19996	1774272	0
Mi	Na	VHQE01000252.1	4060001	4080000	0.0121823875255623	16300	38126	3129600	0
Mi	Na	VHQE01000252.1	4080001	4100000	0.0122060857538035	18075	42360	3470400	0
Mi	Na	VHQE01000252.1	4100001	4120000	0.0106845320744237	18005	36936	3456960	0
Mi	Na	VHQE01000252.1	4120001	4140000	0.0167521587956594	17448	56120	3350016	0
Mi	Na	VHQE01000252.1	4140001	4160000	0.0125432180186661	16679	40168	3202368	0
Mi	Na	VHQE01000252.1	4160001	4180000	0.0137415549057174	16529	43608	3173440	128
Mi	Na	VHQE01000252.1	4180001	4200000	0.0104694481859192	15591	31340	2993472	0
Mi	Na	VHQE01000252.1	4200001	4220000	0.0134142258293489	15556	40064	2986680	72
Mi	Na	VHQE01000252.1	4220001	4240000	0.0152694358547415	16816	49300	3228672	0
Mi	Na	VHQE01000252.1	4240001	4260000	0.0097091832792458	17256	32168	3313152	0
Mi	Na	VHQE01000252.1	4260001	4280000	0.0155654791202431	13968	41744	2681832	24
Mi	Na	VHQE01000252.1	4280001	4300000	0.014047471300031	16115	43464	3094080	0
Mi	Na	VHQE01000252.1	4300001	4320000	0.0150866744771326	15364	44504	2949888	0
Mi	Na	VHQE01000252.1	4320001	4340000	0.0114215564395822	16088	35280	3088896	0
Mi	Na	VHQE01000252.1	4340001	4360000	0.0116439190265196	13344	29832	2562024	24
Mi	Na	VHQE01000252.1	4360001	4380000	0.009116638545692	18373	32160	3527616	0
Mi	Na	VHQE01000252.1	4380001	4400000	0.010393552344356	18477	36872	3547584	0
Mi	Na	VHQE01000252.1	4400001	4420000	0.0080478884330059	16086	24856	3088512	0
Mi	Na	VHQE01000252.1	4420001	4440000	0.0111428172223297	15507	33176	2977344	0
Mi	Na	VHQE01000252.1	4440001	4460000	0.0118565400843881	13825	31472	2654400	0
Mi	Na	VHQE01000252.1	4460001	4480000	0.0136873114941769	15141	39790	2907072	0
Mi	Na	VHQE01000252.1	4480001	4500000	0.0102651136531911	18008	35492	3457536	0
Mi	Na	VHQE01000252.1	4500001	4520000	0.0123840196303964	17388	41344	3338496	0
Mi	Na	VHQE01000252.1	4520001	4540000	0.0146169104113813	13402	37612	2573184	0
Mi	Na	VHQE01000252.1	4540001	4560000	0.014171839151098	16272	44276	3124224	0
Mi	Na	VHQE01000252.1	4560001	4580000	0.0130345265381331	14834	37124	2848128	0
Mi	Na	VHQE01000252.1	4580001	4600000	0.0158525485436893	14008	42636	2689536	0
Mi	Na	VHQE01000252.1	4600001	4620000	0.0184003229466701	15276	53968	2932992	0
Mi	Na	VHQE01000252.1	4620001	4640000	0.0106137067486576	14961	30488	2872512	0
Mi	Na	VHQE01000252.1	4640001	4660000	0.0110901516811216	12933	27538	2483104	32
Mi	Na	VHQE01000252.1	4660001	4680000	0.0107152992885574	17178	35340	3298088	88
Mi	Na	VHQE01000252.1	4680001	4700000	0.0104833193904314	14743	29674	2830592	64
Mi	Na	VHQE01000252.1	4700001	4720000	0.0212973984016323	13233	54108	2540592	144
Mi	Na	VHQE01000252.1	4720001	4740000	0.0123173468455203	12310	29112	2363496	24
Mi	Na	VHQE01000252.1	4740001	4760000	0.0157326037053354	14376	43424	2760128	64
Mi	Na	VHQE01000252.1	4760001	4780000	0.0199388603133781	13998	53588	2687616	0
Mi	Na	VHQE01000252.1	4780001	4800000	0.0134566104019538	10390	26844	1994856	24
Mi	Na	VHQE01000252.1	4800001	4820000	0.0192593929720554	13157	48652	2526144	0
Mi	Na	VHQE01000252.1	4820001	4840000	0.016331120451917	14988	46996	2877696	0
Mi	Na	VHQE01000252.1	4840001	4860000	0.0217395664521926	15581	65034	2991504	48
Mi	Na	VHQE01000252.1	4860001	4880000	0.0093657960319772	15449	27780	2966112	96
Mi	Na	VHQE01000252.1	4880001	4900000	0.0120612776055421	17418	40336	3344256	0
Mi	Na	VHQE01000252.1	4900001	4920000	0.0136908941947565	14240	37432	2734080	0
Mi	Na	VHQE01000252.1	4920001	4940000	0.0144849634626194	8895	24738	1707840	0
Mi	Na	VHQE01000252.1	4940001	4960000	0.014739663093415	11754	33264	2256768	0
Mi	Na	VHQE01000252.1	4960001	4980000	0.0174743281989731	14997	50316	2879424	0
Mi	Na	VHQE01000252.1	4980001	5000000	0.0128785983223715	13988	34588	2685696	0
Mi	Na	VHQE01000252.1	5000001	5020000	0.0182503575479607	13518	47368	2595456	0
Mi	Na	VHQE01000252.1	5020001	5040000	0.0128808812942023	15742	38932	3022464	0
Mi	Na	VHQE01000252.1	5040001	5060000	0.0127890259165749	15447	37930	2965824	0
Mi	Na	VHQE01000252.1	5060001	5080000	0.0122581131304979	17142	40344	3291208	56
Mi	Na	VHQE01000252.1	5080001	5100000	0.0141025412234991	14009	37932	2689728	0
Mi	Na	VHQE01000252.1	5100001	5120000	0.0192314760364598	13604	50232	2611968	0
Mi	Na	VHQE01000252.1	5120001	5140000	0.0134870410215303	14815	38362	2844360	120
Mi	Na	VHQE01000252.1	5140001	5160000	0.017714489583818	16117	54816	3094416	48
Mi	Na	VHQE01000252.1	5160001	5180000	0.0121083104488832	15962	37108	3064672	32
Mi	Na	VHQE01000252.1	5180001	5200000	0.0165052979398951	13543	42918	2600256	0
Mi	Na	VHQE01000252.1	5200001	5220000	0.0151296012704894	11754	34144	2256768	0
Mi	Na	VHQE01000252.1	5220001	5240000	0.0118571618971459	17507	39856	3361344	0
Mi	Na	VHQE01000252.1	5240001	5260000	0.013657474998175	13699	35922	2630208	0
Mi	Na	VHQE01000252.1	5260001	5280000	0.0111977162652606	16406	35272	3149928	24
Mi	Na	VHQE01000252.1	5280001	5300000	0.0114065043332893	15154	33188	2909568	0
Mi	Na	VHQE01000252.1	5300001	5320000	0.0156529555279715	14602	43884	2803560	24
Mi	Na	VHQE01000252.1	5320001	5340000	0.0103630359554355	11848	23574	2274816	0
Mi	Na	VHQE01000252.1	5340001	5360000	0.0128663563679191	14717	36356	2825664	0
Mi	Na	VHQE01000252.1	5360001	5380000	0.0146408495029734	15358	43172	2948736	0
Mi	Na	VHQE01000252.1	5380001	5400000	0.0111757707428098	16110	34568	3093120	0
Mi	Na	VHQE01000252.1	5400001	5420000	0.0130129179331306	9870	24660	1895040	0
Mi	Na	VHQE01000252.1	5420001	5440000	0.0127721764985652	13229	32440	2539896	72
Mi	Na	VHQE01000252.1	5440001	5460000	0.0105142583601176	14623	29520	2807616	0
Mi	Na	VHQE01000252.1	5460001	5480000	0.0159137577002053	14123	43152	2711616	0
Mi	Na	VHQE01000252.1	5480001	5500000	0.0102265013213082	13749	26996	2639808	0
Mi	Na	VHQE01000252.1	5500001	5520000	0.0088352560926699	12363	20972	2373672	24
Mi	Na	VHQE01000252.1	5520001	5540000	0.0093677301429046	17051	30668	3273792	0
Mi	Na	VHQE01000252.1	5540001	5560000	0.0089687561150609	15331	26400	2943552	0
Mi	Na	VHQE01000252.1	5560001	5580000	0.0117971301913205	17144	38832	3291648	0
Mi	Na	VHQE01000252.1	5580001	5600000	0.0128614836546521	16702	41244	3206784	0
Mi	Na	VHQE01000252.1	5600001	5620000	0.0190983677832849	16292	59740	3128016	48
Mi	Na	VHQE01000252.1	5620001	5640000	0.0165374413054193	12849	40798	2467008	0
Mi	Na	VHQE01000252.1	5640001	5660000	0.0110324267067586	14633	30996	2809536	0
Mi	Na	VHQE01000252.1	5660001	5680000	0.0120637696257162	13439	31128	2580288	0
Mi	Na	VHQE01000252.1	5680001	5700000	0.0184719383744694	11927	42300	2289960	24
Mi	Na	VHQE01000252.1	5700001	5720000	0.014734473333712	13202	37348	2534736	48
Mi	Na	VHQE01000252.1	5720001	5740000	0.0134959291359262	13961	36176	2680512	0
Mi	Na	VHQE01000252.1	5740001	5760000	0.0154193389503688	15904	47084	3053568	0
Mi	Na	VHQE01000252.1	5760001	5780000	0.0160934695820972	17065	52728	3276360	120
Mi	Na	VHQE01000252.1	5780001	5800000	0.0161543199507251	11162	34620	2143080	24
Mi	Na	VHQE01000252.1	5800001	5820000	0.0133807165057165	12012	30860	2306304	0
Mi	Na	VHQE01000252.1	5820001	5840000	0.0138765752643911	15791	42072	3031872	0
Mi	Na	VHQE01000252.1	5840001	5860000	0.0128491282310135	15849	39100	3043008	0
Mi	Na	VHQE01000252.1	5860001	5880000	0.0138630922899124	16152	42992	3101184	0
Mi	Na	VHQE01000252.1	5880001	5900000	0.0120300071467686	17957	41476	3447712	32
Mi	Na	VHQE01000252.1	5900001	5920000	0.0132455443797423	15112	38432	2901504	0
Mi	Na	VHQE01000252.1	5920001	5940000	0.0139735624490746	17182	46098	3298944	0
Mi	Na	VHQE01000252.1	5940001	5960000	0.0134977157481821	13936	36116	2675712	0
Mi	Na	VHQE01000252.1	5960001	5980000	0.0127961706729587	13562	33320	2603904	0
Mi	Na	VHQE01000252.1	5980001	6000000	0.0139501021088605	15996	42844	3071232	0
Mi	Na	VHQE01000252.1	6000001	6020000	0.012115568115091	13624	31692	2615808	0
Mi	Na	VHQE01000252.1	6020001	6040000	0.0174222780155855	12148	40636	2332416	0
Mi	Na	VHQE01000252.1	6040001	6060000	0.0166510161647327	14909	47664	2862528	0
Mi	Na	VHQE01000252.1	6060001	6080000	0.0122910482325943	15833	37364	3039936	0
Mi	Na	VHQE01000252.1	6080001	6100000	0.0156563198574598	15154	45552	2909496	72
Mi	Na	VHQE01000252.1	6100001	6120000	0.0121628987762246	16282	38022	3126064	80
Mi	Na	VHQE01000252.1	6120001	6140000	0.0130041399572649	2496	6232	479232	0
Mi	Na	VHQE01000252.1	6140001	6160000	0.0087107865665798	19583	32752	3759936	0
Mi	Na	VHQE01000252.1	6160001	6180000	0.0154119558773712	15744	46588	3022848	0
Mi	Na	VHQE01000252.1	6180001	6200000	0.0128945188273337	12473	30880	2394816	0
Mi	Na	VHQE01000252.1	6200001	6220000	0.0122051715771982	15371	36020	2951208	24
Mi	Na	VHQE01000252.1	6220001	6240000	0.0118215441875895	16076	36488	3086568	24
Mi	Na	VHQE01000252.1	6240001	6260000	0.0105401394038862	16451	33292	3158592	0
Mi	Na	VHQE01000252.1	6260001	6280000	0.009322272514769	15686	28076	3011712	0
Mi	Na	VHQE01000252.1	6280001	6300000	0.0097921333509026	15178	28536	2914176	0
Mi	Na	VHQE01000252.1	6300001	6320000	0.0098895610712199	17687	33584	3395904	0
Mi	Na	VHQE01000252.1	6320001	6340000	0.0085840694136581	18666	30764	3583848	24
Mi	Na	VHQE01000252.1	6340001	6360000	0.012294952355235	17128	40432	3288504	72
Mi	Na	VHQE01000252.1	6360001	6380000	0.0145867007427341	14771	41368	2836008	24
Mi	Na	VHQE01000252.1	6380001	6400000	0.0118103650813107	16316	36998	3132672	0
Mi	Na	VHQE01000252.1	6400001	6420000	0.0140514842926987	15426	41616	2961680	112
Mi	Na	VHQE01000252.1	6420001	6440000	0.0132954747116237	17610	44952	3381000	120
Mi	Na	VHQE01000252.1	6440001	6460000	0.0106110000382034	13088	26664	2512864	32
Mi	Na	VHQE01000252.1	6460001	6480000	0.0101300403417632	17517	34070	3363264	0
Mi	Na	VHQE01000252.1	6480001	6500000	0.0128736668168844	16643	41136	3195360	96
Mi	Na	VHQE01000252.1	6500001	6520000	0.0129115104505891	16889	41868	3242688	0
Mi	Na	VHQE01000252.1	6520001	6540000	0.0081400505973	15877	24814	3048384	0
Mi	Na	VHQE01000252.1	6540001	6560000	0.0099943886775983	13366	25648	2566240	32
Mi	Na	VHQE01000252.1	6560001	6580000	0.0143153227604843	15882	43652	3049320	24
Mi	Na	VHQE01000252.1	6580001	6600000	0.0114168398973725	17799	39016	3417408	0
Mi	Na	VHQE01000252.1	6600001	6620000	0.0108986894905267	19687	41196	3779904	0
Mi	Na	VHQE01000252.1	6620001	6640000	0.0121586431883524	17217	40192	3305632	32
Mi	Na	VHQE01000252.1	6640001	6660000	0.0106848290742667	18500	37952	3551952	48
Mi	Na	VHQE01000252.1	6660001	6680000	0.0086811273702536	17711	29520	3400480	32
Mi	Na	VHQE01000252.1	6680001	6700000	0.0107073934494875	18309	37640	3515328	0
Mi	Na	VHQE01000252.1	6700001	6720000	0.0096810813104736	17673	32850	3393216	0
Mi	Na	VHQE01000252.1	6720001	6740000	0.0076604001529689	19176	28204	3681792	0
Mi	Na	VHQE01000252.1	6740001	6760000	0.0097964478681859	18693	35160	3589056	0
Mi	Na	VHQE01000252.1	6760001	6780000	0.0088027152479144	16598	28052	3186744	72
Mi	Na	VHQE01000252.1	6780001	6800000	0.0067167701412337	18362	23680	3525504	0
Mi	Na	VHQE01000252.1	6800001	6820000	0.0065532232340381	19437	24456	3731904	0
Mi	Na	VHQE01000252.1	6820001	6840000	0.0084230745009131	15879	25680	3048768	0
Mi	Na	VHQE01000252.1	6840001	6860000	0.0082322572015395	19313	30526	3708096	0
Mi	Na	VHQE01000252.1	6860001	6880000	0.0112707065025586	15112	32702	2901504	0
Mi	Na	VHQE01000252.1	6880001	6900000	0.0077478303569639	16631	24740	3193152	0
Mi	Na	VHQE01000252.1	6900001	6920000	0.0071998976664291	18241	25216	3502272	0
Mi	Na	VHQE01000252.1	6920001	6940000	0.0086020862136197	18806	31060	3610752	0
Mi	Na	VHQE01000252.1	6940001	6960000	0.0130082297798125	15290	38188	2935680	0
Mi	Na	VHQE01000252.1	6960001	6980000	0.013554729614708	17623	45864	3383616	0
Mi	Na	VHQE01000252.1	6980001	7000000	0.0110526977540981	18558	39382	3563112	24
Mi	Na	VHQE01000252.1	7000001	7020000	0.0097072747588802	17004	31692	3264768	0
Mi	Na	VHQE01000252.1	7020001	7040000	0.0062824027451419	17874	21560	3431808	0
Mi	Na	VHQE01000252.1	7040001	7060000	0.0104378599404876	18862	37800	3621432	72
Mi	Na	VHQE01000252.1	7060001	7080000	0.0124686214247351	17611	42160	3381288	24
Mi	Na	VHQE01000252.1	7080001	7100000	0.0092917764120573	18224	32512	3499008	0
Mi	Na	VHQE01000252.1	7100001	7120000	0.0109691954370941	14315	30148	2748424	56
Mi	Na	VHQE01000252.1	7120001	7140000	0.0125302839179881	16648	40052	3196416	0
Mi	Na	VHQE01000252.1	7140001	7160000	0.0105987213133061	17909	36444	3438528	0
Mi	Na	VHQE01000252.1	7160001	7180000	0.0087943222621184	17824	30096	3422208	0
Mi	Na	VHQE01000252.1	7180001	7200000	0.0102524335843672	18457	36332	3543744	0
Mi	Na	VHQE01000252.1	7200001	7220000	0.0123412246654176	18593	44056	3569824	32
Mi	Na	VHQE01000252.1	7220001	7240000	0.0116238129727989	12426	27732	2385792	0
Mi	Na	VHQE01000252.1	7240001	7260000	0.0134831216758927	19194	49688	3685200	48
Mi	Na	VHQE01000252.1	7260001	7280000	0.0085450248966157	15799	25920	3033344	64
Mi	Na	VHQE01000252.1	7280001	7300000	0.0091957494407158	18625	32884	3576000	0
Mi	Na	VHQE01000252.1	7300001	7320000	0.0128847858991697	18609	46036	3572896	32
Mi	Na	VHQE01000252.1	7320001	7340000	0.0092279227432258	15291	27092	2935872	0
Mi	Na	VHQE01000252.1	7340001	7360000	0.009842740597615	17079	32276	3279168	0
Mi	Na	VHQE01000252.1	7360001	7380000	0.0276968221015649	6262	33300	1202304	0
Mi	Na	VHQE01000252.1	7380001	7400000	0.0119756686697301	14145	32524	2715840	0
Mi	Na	VHQE01000252.1	7400001	7420000	0.0104521599498687	17022	34160	3268224	0
Mi	Na	VHQE01000252.1	7420001	7440000	0.0074187521724018	19180	27320	3682560	0
Mi	Na	VHQE01000252.1	7440001	7460000	0.0103526446119038	18711	37192	3592512	0
Mi	Na	VHQE01000252.1	7460001	7480000	0.0071595308585743	17564	24144	3372288	0
Mi	Na	VHQE01000252.1	7480001	7500000	0.0096430502231222	18189	33676	3492256	32
Mi	Na	VHQE01000252.1	7500001	7520000	0.0067067931702679	18234	23480	3500928	0
Mi	Na	VHQE01000252.1	7520001	7540000	0.0082336116427264	17831	28188	3423528	24
Mi	Na	VHQE01000252.1	7540001	7560000	0.0072046458036483	18949	26212	3638208	0
Mi	Na	VHQE01000252.1	7560001	7580000	0.0076429315797038	18552	27224	3561984	0
Mi	Na	VHQE01000252.1	7580001	7600000	0.0088216567050752	16229	27488	3115968	0
Mi	Na	VHQE01000252.1	7600001	7620000	0.0090901212950714	16348	28532	3138792	24
Mi	Na	VHQE01000252.1	7620001	7640000	0.0063628913891532	18254	22300	3504696	72
Mi	Na	VHQE01000252.1	7640001	7660000	0.0056221727269588	19306	20840	3706752	0
Mi	Na	VHQE01000252.1	7660001	7680000	0.0074906980400377	19082	27444	3663744	0
Mi	Na	VHQE01000252.1	7680001	7700000	0.0077773631840796	16750	25012	3216000	0
Mi	Na	VHQE01000252.1	7700001	7720000	0.0072912695386961	15738	22032	3021696	0
Mi	Na	VHQE01000252.1	7720001	7740000	0.0058127605347847	15433	17224	2963136	0
Mi	Na	VHQE01000252.1	7740001	7760000	0.008302650393519	17688	28196	3396024	72
Mi	Na	VHQE01000252.1	7760001	7780000	0.0075541724296911	18075	26216	3470400	0
Mi	Na	VHQE01000252.1	7780001	7800000	0.0067375080248234	18692	24180	3588864	0
Mi	Na	VHQE01000252.1	7800001	7820000	0.0054357253720441	18255	19052	3504960	0
Mi	Na	VHQE01000252.1	7820001	7840000	0.0061432221724858	17872	21080	3431424	0
Mi	Na	VHQE01000252.1	7840001	7860000	0.0059502157201216	18900	21592	3628776	24
Mi	Na	VHQE01000252.1	7860001	7880000	0.0058850973073846	18755	21192	3600960	0
Mi	Na	VHQE01000252.1	7880001	7900000	0.0072326871828569	18262	25360	3506304	0
Mi	Na	VHQE01000252.1	7900001	7920000	0.005832251082251	19250	21556	3696000	0
Mi	Na	VHQE01000252.1	7920001	7940000	0.006285370311786	18966	22888	3641472	0
Mi	Na	VHQE01000252.1	7940001	7960000	0.0072114101126595	18729	25932	3595968	0
Mi	Na	VHQE01000252.1	7960001	7980000	0.0132444464764343	7293	18540	1399832	424
Mi	Na	VHQE01000252.1	7980001	8000000	0.0632722941789489	280	3400	53736	24
Mi	Na	VHQE01000252.1	8000001	8020000	0.3125	12	720	2304	0
Mi	Na	VHQE01000267.1	1	20000	0.1004244288725574	732	14102	140424	120
Mi	Na	VHQE01000267.1	20001	40000	0.006233113927723	18383	22000	3529536	0
Mi	Na	VHQE01000267.1	40001	60000	0.005526598026598	19425	20612	3729600	0
Mi	Na	VHQE01000267.1	60001	80000	0.0071807550539595	17544	24188	3368448	0
Mi	Na	VHQE01000267.1	80001	100000	0.0067764000061691	16210	21090	3112272	48
Mi	Na	VHQE01000267.1	100001	120000	0.0064406853745956	19065	23576	3660480	0
Mi	Na	VHQE01000267.1	120001	140000	0.0062960471945279	18957	22916	3639744	0
Mi	Na	VHQE01000267.1	140001	160000	0.0062709538450848	19189	23104	3684288	0
Mi	Na	VHQE01000267.1	160001	180000	0.0088717733031912	19021	32400	3652032	0
Mi	Na	VHQE01000267.1	180001	200000	0.0083825904822763	18779	30224	3605568	0
Mi	Na	VHQE01000267.1	200001	220000	0.0116180203045685	19700	43944	3782400	0
Mi	Na	VHQE01000267.1	220001	240000	0.0097937234024224	19347	36380	3714624	0
Mi	Na	VHQE01000267.1	240001	260000	0.0155045939097746	17546	52232	3368808	24
Mi	Na	VHQE01000267.1	260001	280000	0.0103456669912366	19513	38760	3746496	0
Mi	Na	VHQE01000267.1	280001	300000	0.0113231518834809	19087	41496	3664704	0
Mi	Na	VHQE01000267.1	300001	320000	0.007522013552093	19382	27992	3721344	0
Mi	Na	VHQE01000267.1	320001	340000	0.0119072200426732	19372	44288	3719424	0
Mi	Na	VHQE01000267.1	340001	360000	0.0058728911831818	17822	20096	3421824	0
Mi	Na	VHQE01000267.1	360001	380000	0.0118861692867018	19529	44568	3749568	0
Mi	Na	VHQE01000267.1	380001	400000	0.0112600150977061	19429	42004	3730368	0
Mi	Na	VHQE01000267.1	400001	420000	0.0102103217204174	17000	33326	3263952	48
Mi	Na	VHQE01000267.1	420001	440000	0.0133801032162934	18085	46460	3472320	0
Mi	Na	VHQE01000267.1	440001	460000	0.00912542418439	18602	32592	3571560	24
Mi	Na	VHQE01000267.1	460001	480000	0.0094116046872442	18074	32660	3470184	24
Mi	Na	VHQE01000267.1	480001	500000	0.0068400080794726	18153	23840	3485376	0
Mi	Na	VHQE01000267.1	500001	520000	0.0084216801700856	17403	28140	3341376	0
Mi	Na	VHQE01000267.1	520001	540000	0.0078431803528515	17061	25692	3275712	0
Mi	Na	VHQE01000267.1	540001	560000	0.0083100136136741	19833	31644	3807936	0
Mi	Na	VHQE01000267.1	560001	580000	0.0095634697596784	19571	35936	3757632	0
Mi	Na	VHQE01000267.1	580001	600000	0.0074278380993334	18604	26532	3571968	0
Mi	Na	VHQE01000267.1	600001	620000	0.0064101304942806	19091	23496	3665448	24
Mi	Na	VHQE01000267.1	620001	640000	0.0102745557625658	16639	32824	3194688	0
Mi	Na	VHQE01000267.1	640001	660000	0.0071391484942886	17655	24200	3389760	0
Mi	Na	VHQE01000267.1	660001	680000	0.0099813293850337	17898	34300	3436416	0
Mi	Na	VHQE01000267.1	680001	700000	0.0097795262455516	17984	33768	3452928	0
Mi	Na	VHQE01000267.1	700001	720000	0.0092134991664473	18995	33602	3647040	0
Mi	Na	VHQE01000267.1	720001	740000	0.0120927037797791	18987	44084	3645504	0
Mi	Na	VHQE01000267.1	740001	760000	0.0148121274817587	17400	49484	3340776	24
